ENSG00000149639	SOGA1	2.0	2.0
ENSG00000149646	CNBD2	0.1	
ENSG00000149657	LSM14B	22.0	19.0
ENSG00000149658	YTHDF1	24.0	26.0
ENSG00000149679	CABLES2	4.0	3.0
ENSG00000149716	ORAOV1	2.0	1.0
ENSG00000149743	TRPT1	49.0	57.0
ENSG00000149761	NUDT22	4.0	3.0
ENSG00000149781	FERMT3	1.0	0.5
ENSG00000149782	PLCB3	2.0	2.0
ENSG00000149792	MRPL49	13.0	12.0
ENSG00000149798	CDC42EP2	5.0	3.0
ENSG00000149806	FAU	168.0	177.0
ENSG00000149809	TM7SF2	3.0	2.0
ENSG00000149823	VPS51	14.0	14.0
ENSG00000149922	TBX6	0.3	0.1
ENSG00000149923	PPP4C	12.0	11.0
ENSG00000149925	ALDOA	3664.0	3343.0
ENSG00000149926	FAM57B	2.0	2.0
ENSG00000149929	HIRIP3	8.0	8.0
ENSG00000149930	TAOK2	7.0	4.0
ENSG00000149932	TMEM219	22.0	26.0
ENSG00000149970	CNKSR2	1.0	1.0
ENSG00000150048	CLEC1A	1.0	0.5
ENSG00000150054	MPP7	8.0	5.0
ENSG00000150093	ITGB1	53.0	55.0
ENSG00000150201	FXYD4	1.0	
ENSG00000150281	CTF1	10.0	8.0
ENSG00000150316	CWC15	29.0	32.0
ENSG00000150347	ARID5B	9.0	10.0
ENSG00000150394	CDH8	0.1	
ENSG00000150401	DCUN1D2	32.0	38.0
ENSG00000150403	TMCO3	2.0	2.0
ENSG00000150433	TMEM218	1.0	0.8
ENSG00000150455	TIRAP	3.0	2.0
ENSG00000150456	EEF1AKMT1	5.0	4.0
ENSG00000150457	LATS2	9.0	6.0
ENSG00000150459	SAP18	47.0	49.0
ENSG00000150471	ADGRL3	0.1	
ENSG00000150477	KIAA1328	1.0	0.9
ENSG00000150510	FAM124A	0.3	0.2
ENSG00000150527	CTAGE5	1.0	1.0
ENSG00000150540	HNMT	1.0	0.9
ENSG00000150593	PDCD4	3.0	2.0
ENSG00000150594	ADRA2A	0.3	0.2
ENSG00000150628	SPATA4		0.1
ENSG00000150630	VEGFC	1.0	0.9
ENSG00000150636	CCDC102B	0.5	0.6
ENSG00000150637	CD226	0.1	
ENSG00000150672	DLG2	0.1	0.1
ENSG00000150687	PRSS23	10.0	7.0
ENSG00000150712	MTMR12	4.0	3.0
ENSG00000150722	PPP1R1C	1.0	0.8
ENSG00000150750	C11orf53	1.0	0.8
ENSG00000150753	CCT5	19.0	18.0
ENSG00000150756	FAM173B	3.0	2.0
ENSG00000150760	DOCK1	4.0	2.0
ENSG00000150764	DIXDC1	8.0	6.0
ENSG00000150768	DLAT	44.0	50.0
ENSG00000150773	PIH1D2	0.2	0.4
ENSG00000150776	C11orf57	7.0	6.0
ENSG00000150779	TIMM8B	44.0	56.0
ENSG00000150782	IL18	2.0	1.0
ENSG00000150783	TEX12	0.3	
ENSG00000150787	PTS	8.0	8.0
ENSG00000150867	PIP4K2A	1.0	1.0
ENSG00000150893	FREM2	1.0	1.0
ENSG00000150907	FOXO1	12.0	10.0
ENSG00000150938	CRIM1	15.0	12.0
ENSG00000150961	SEC24D	0.9	0.7
ENSG00000150967	ABCB9	0.1	
ENSG00000150977	RILPL2	1.0	0.8
ENSG00000150990	DHX37	3.0	2.0
ENSG00000150991	UBC	552.0	571.0
ENSG00000150995	ITPR1	1.0	0.6
ENSG00000151006	PRSS53	0.6	0.2
ENSG00000151014	NOCT	6.0	5.0
ENSG00000151062	CACNA2D4	0.3	0.1
ENSG00000151065	DCP1B	2.0	1.0
ENSG00000151067	CACNA1C	0.5	0.4
ENSG00000151090	THRB	11.0	6.0
ENSG00000151092	NGLY1	9.0	7.0
ENSG00000151093	OXSM	8.0	6.0
ENSG00000151116	UEVLD	4.0	4.0
ENSG00000151117	TMEM86A	1.0	0.8
ENSG00000151131	C12orf45	1.0	0.5
ENSG00000151135	TMEM263	3.0	3.0
ENSG00000151136	BTBD11		0.1
ENSG00000151148	UBE3B	12.0	11.0
ENSG00000151150	ANK3	6.0	4.0
ENSG00000151151	IPMK	0.7	0.6
ENSG00000151164	RAD9B	0.4	0.5
ENSG00000151176	PLBD2	12.0	11.0
ENSG00000151208	DLG5	4.0	4.0
ENSG00000151229	SLC2A13	0.1	0.1
ENSG00000151233	GXYLT1	1.0	0.7
ENSG00000151239	TWF1	3.0	2.0
ENSG00000151240	DIP2C	25.0	21.0
ENSG00000151247	EIF4E	2.0	3.0
ENSG00000151276	MAGI1	3.0	2.0
ENSG00000151287	TEX30	2.0	2.0
ENSG00000151292	CSNK1G3	2.0	1.0
ENSG00000151303	AL136982.1	0.2	0.1
ENSG00000151304	SRFBP1	3.0	2.0
ENSG00000151320	AKAP6	16.0	17.0
ENSG00000151327	FAM177A1	2.0	2.0
ENSG00000151332	MBIP	2.0	2.0
ENSG00000151338	MIPOL1	0.2	0.1
ENSG00000151348	EXT2	5.0	4.0
ENSG00000151353	TMEM18	5.0	4.0
ENSG00000151365	THRSP	6.0	3.0
ENSG00000151366	NDUFC2	24.0	34.0
ENSG00000151376	ME3	9.0	5.0
ENSG00000151388	ADAMTS12	0.8	0.3
ENSG00000151413	NUBPL	4.0	3.0
ENSG00000151414	NEK7	22.0	31.0
ENSG00000151422	FER	0.5	0.3
ENSG00000151445	VIPAS39	6.0	5.0
ENSG00000151458	ANKRD50	0.8	0.6
ENSG00000151461	UPF2	9.0	8.0
ENSG00000151465	CDC123	13.0	12.0
ENSG00000151466	SCLT1	0.2	0.1
ENSG00000151468	CCDC3	3.0	5.0
ENSG00000151470	C4orf33	0.5	0.3
ENSG00000151474	FRMD4A	0.9	0.4
ENSG00000151491	EPS8	7.0	5.0
ENSG00000151498	ACAD8	9.0	8.0
ENSG00000151500	THYN1	9.0	6.0
ENSG00000151502	VPS26B	8.0	8.0
ENSG00000151503	NCAPD3	1.0	1.0
ENSG00000151532	VTI1A	3.0	3.0
ENSG00000151552	QDPR	30.0	30.0
ENSG00000151553	FAM160B1	5.0	5.0
ENSG00000151576	QTRT2	1.0	0.8
ENSG00000151611	MMAA	2.0	2.0
ENSG00000151612	ZNF827	3.0	2.0
ENSG00000151617	EDNRA	3.0	2.0
ENSG00000151623	NR3C2	9.0	6.0
ENSG00000151632	AKR1C2	8.0	5.0
ENSG00000151640	DPYSL4	0.6	0.3
ENSG00000151650	VENTX	0.3	0.1
ENSG00000151651	ADAM8	0.2	0.1
ENSG00000151655	ITIH2	0.5	0.7
ENSG00000151657	KIN	1.0	0.8
ENSG00000151665	PIGF	2.0	2.0
ENSG00000151687	ANKAR	0.6	0.5
ENSG00000151689	INPP1	7.0	5.0
ENSG00000151690	MFSD6	3.0	2.0
ENSG00000151692	RNF144A	8.0	4.0
ENSG00000151693	ASAP2	1.0	0.6
ENSG00000151694	ADAM17	3.0	2.0
ENSG00000151702	FLI1	2.0	1.0
ENSG00000151718	WWC2	1.0	1.0
ENSG00000151725	CENPU	0.1	0.2
ENSG00000151726	ACSL1	184.0	115.0
ENSG00000151729	SLC25A4	689.0	607.0
ENSG00000151743	AMN1	2.0	2.0
ENSG00000151746	BICD1	0.2	0.3
ENSG00000151748	SAV1	5.0	4.0
ENSG00000151773	CCDC122	0.1	
ENSG00000151778	SERP2	0.5	0.5
ENSG00000151779	NBAS	13.0	10.0
ENSG00000151789	ZNF385D	0.3	0.2
ENSG00000151806	GUF1	20.0	16.0
ENSG00000151835	SACS	4.0	2.0
ENSG00000151849	CENPJ	0.9	0.4
ENSG00000151876	FBXO4	1.0	1.0
ENSG00000151881	TMEM267	2.0	1.0
ENSG00000151883	PARP8	0.4	0.2
ENSG00000151892	GFRA1	4.0	2.0
ENSG00000151893	CACUL1	7.0	5.0
ENSG00000151914	DST	12.0	11.0
ENSG00000151923	TIAL1	12.0	11.0
ENSG00000151929	BAG3	124.0	133.0
ENSG00000151948	GLT1D1	1.0	2.0
ENSG00000151967	SCHIP1	3.0	2.0
ENSG00000152049	KCNE4	0.5	0.5
ENSG00000152061	RABGAP1L	0.8	0.5
ENSG00000152076	CCDC74B	0.1	
ENSG00000152078	TMEM56	6.0	5.0
ENSG00000152082	MZT2B	4.0	4.0
ENSG00000152092	ASTN1	0.1	
ENSG00000152102	FAM168B	37.0	41.0
ENSG00000152104	PTPN14	7.0	6.0
ENSG00000152117	AC073869.1	5.0	5.0
ENSG00000152127	MGAT5	2.0	1.0
ENSG00000152128	TMEM163	0.1	
ENSG00000152133	GPATCH11	2.0	0.9
ENSG00000152137	HSPB8	278.0	404.0
ENSG00000152147	GEMIN6	2.0	1.0
ENSG00000152154	TMEM178A	0.7	0.4
ENSG00000152192	POU4F1	0.1	
ENSG00000152193	RNF219	1.0	1.0
ENSG00000152217	SETBP1	5.0	5.0
ENSG00000152219	ARL14EP	6.0	6.0
ENSG00000152223	EPG5	5.0	4.0
ENSG00000152229	PSTPIP2	13.0	23.0
ENSG00000152234	ATP5A1	185.0	208.0
ENSG00000152240	HAUS1	2.0	1.0
ENSG00000152242	C18orf25	6.0	5.0
ENSG00000152253	SPC25	0.1	
ENSG00000152256	PDK1	2.0	1.0
ENSG00000152270	PDE3B	0.1	
ENSG00000152284	TCF7L1	4.0	2.0
ENSG00000152291	TGOLN2	20.0	19.0
ENSG00000152332	UHMK1	8.0	7.0
ENSG00000152348	ATG10	1.0	1.0
ENSG00000152359	POC5	0.7	0.5
ENSG00000152377	SPOCK1	2.0	2.0
ENSG00000152382	TADA1	5.0	4.0
ENSG00000152402	GUCY1A2	1.0	0.5
ENSG00000152404	CWF19L2	3.0	2.0
ENSG00000152409	JMY	3.0	2.0
ENSG00000152413	HOMER1	11.0	14.0
ENSG00000152422	XRCC4	0.2	0.2
ENSG00000152430	BOLL	2.0	2.0
ENSG00000152433	ZNF547	0.8	0.6
ENSG00000152439	ZNF773	0.5	0.3
ENSG00000152443	ZNF776	5.0	3.0
ENSG00000152454	ZNF256	3.0	2.0
ENSG00000152455	SUV39H2	0.9	0.8
ENSG00000152457	DCLRE1C	0.3	0.3
ENSG00000152464	RPP38	4.0	3.0
ENSG00000152465	NMT2	5.0	3.0
ENSG00000152484	USP12	6.0	5.0
ENSG00000152492	CCDC50	5.0	5.0
ENSG00000152518	ZFP36L2	11.0	9.0
ENSG00000152520	PAN3	3.0	2.0
ENSG00000152527	PLEKHH2	0.5	0.3
ENSG00000152556	PFKM	423.0	409.0
ENSG00000152558	TMEM123	7.0	6.0
ENSG00000152580	IGSF10	0.1	
ENSG00000152582	SPEF2	0.1	
ENSG00000152583	SPARCL1	104.0	87.0
ENSG00000152601	MBNL1	44.0	42.0
ENSG00000152620	NADK2	9.0	8.0
ENSG00000152642	GPD1L	122.0	90.0
ENSG00000152661	GJA1	7.0	3.0
ENSG00000152672	CLEC4F	0.3	
ENSG00000152683	SLC30A6	4.0	4.0
ENSG00000152684	PELO	5.0	5.0
ENSG00000152689	RASGRP3	7.0	6.0
ENSG00000152700	SAR1B	32.0	38.0
ENSG00000152705	CATSPER3	1.0	1.0
ENSG00000152749	GPR180	1.0	0.9
ENSG00000152760	TCTEX1D1		0.1
ENSG00000152763	WDR78	0.1	0.1
ENSG00000152767	FARP1	2.0	0.7
ENSG00000152778	IFIT5	1.0	1.0
ENSG00000152779	SLC16A12	1.0	0.7
ENSG00000152782	PANK1	4.0	2.0
ENSG00000152784	PRDM8	0.7	0.7
ENSG00000152795	HNRNPDL	41.0	45.0
ENSG00000152804	HHEX	0.6	0.6
ENSG00000152818	UTRN	5.0	3.0
ENSG00000152894	PTPRK	2.0	2.0
ENSG00000152904	GGPS1	7.0	9.0
ENSG00000152926	ZNF117	0.4	0.2
ENSG00000152942	RAD17	9.0	8.0
ENSG00000152944	MED21	7.0	8.0
ENSG00000152952	PLOD2	0.7	0.4
ENSG00000152953	STK32B	0.4	0.6
ENSG00000152977	ZIC1	1.0	0.6
ENSG00000152990	ADGRA3	8.0	6.0
ENSG00000153006	SREK1IP1	2.0	1.0
ENSG00000153015	CWC27	6.0	4.0
ENSG00000153029	MR1	0.4	0.3
ENSG00000153037	SRP19	3.0	3.0
ENSG00000153044	CENPH	1.0	0.5
ENSG00000153046	CDYL	5.0	4.0
ENSG00000153048	CARHSP1	3.0	2.0
ENSG00000153066	TXNDC11	8.0	8.0
ENSG00000153071	DAB2	4.0	2.0
ENSG00000153094	BCL2L11	4.0	3.0
ENSG00000153107	ANAPC1	4.0	3.0
ENSG00000153113	CAST	27.0	35.0
ENSG00000153130	SCOC	5.0	6.0
ENSG00000153132	CLGN	0.1	
ENSG00000153140	CETN3	2.0	1.0
ENSG00000153147	SMARCA5	7.0	6.0
ENSG00000153162	BMP6	3.0	2.0
ENSG00000153179	RASSF3	14.0	13.0
ENSG00000153187	HNRNPU	22.0	20.0
ENSG00000153201	RANBP2	8.0	8.0
ENSG00000153207	AHCTF1	4.0	4.0
ENSG00000153208	MERTK	0.9	0.4
ENSG00000153214	TMEM87B	2.0	1.0
ENSG00000153233	PTPRR	0.3	0.2
ENSG00000153234	NR4A2	0.3	0.4
ENSG00000153246	PLA2R1	0.2	0.1
ENSG00000153250	RBMS1	3.0	2.0
ENSG00000153253	SCN3A	0.1	0.1
ENSG00000153283	CD96	0.1	
ENSG00000153291	SLC25A27	4.0	3.0
ENSG00000153294	ADGRF4		0.5
ENSG00000153310	FAM49B	5.0	4.0
ENSG00000153317	ASAP1	3.0	2.0
ENSG00000153339	TRAPPC8	7.0	5.0
ENSG00000153363	LINC00467	0.5	0.4
ENSG00000153391	INO80C	3.0	2.0
ENSG00000153395	LPCAT1	1.0	0.8
ENSG00000153404	PLEKHG4B	0.1	0.1
ENSG00000153406	NMRAL1	0.7	0.4
ENSG00000153443	UBALD1	2.0	2.0
ENSG00000153485	TMEM251	9.0	8.0
ENSG00000153487	ING1	1.0	0.9
ENSG00000153531	ADPRHL1	104.0	119.0
ENSG00000153551	CMTM7	0.3	0.1
ENSG00000153558	FBXL2	0.1	
ENSG00000153560	UBP1	6.0	5.0
ENSG00000153561	RMND5A	36.0	40.0
ENSG00000153574	RPIA	15.0	12.0
ENSG00000153707	PTPRD	0.3	0.1
ENSG00000153714	LURAP1L	1.0	0.5
ENSG00000153721	CNKSR3	0.2	0.1
ENSG00000153767	GTF2E1	3.0	3.0
ENSG00000153774	CFDP1	4.0	3.0
ENSG00000153786	ZDHHC7	34.0	44.0
ENSG00000153790	C7orf31	0.2	
ENSG00000153814	JAZF1	1.0	1.0
ENSG00000153815	CMIP	0.5	0.3
ENSG00000153823	PID1	3.0	3.0
ENSG00000153827	TRIP12	20.0	18.0
ENSG00000153832	FBXO36	0.4	0.1
ENSG00000153879	CEBPG	23.0	29.0
ENSG00000153885	KCTD15	1.0	0.5
ENSG00000153896	ZNF599	0.5	0.3
ENSG00000153902	LGI4	6.0	4.0
ENSG00000153904	DDAH1	16.0	15.0
ENSG00000153914	SREK1	3.0	2.0
ENSG00000153922	CHD1	2.0	1.0
ENSG00000153933	DGKE	0.5	0.3
ENSG00000153936	HS2ST1	2.0	1.0
ENSG00000153944	MSI2	8.0	8.0
ENSG00000153956	CACNA2D1	36.0	48.0
ENSG00000153975	ZUFSP	1.0	0.9
ENSG00000153982	GDPD1	0.9	0.3
ENSG00000153989	NUS1	6.0	5.0
ENSG00000154001	PPP2R5E	7.0	6.0
ENSG00000154016	GRAP	0.1	
ENSG00000154040	CABYR	0.1	0.1
ENSG00000154059	IMPACT	5.0	5.0
ENSG00000154065	ANKRD29	1.0	0.7
ENSG00000154079	SDHAF4	11.0	9.0
ENSG00000154080	CHST9	0.1	
ENSG00000154096	THY1	1.0	0.5
ENSG00000154114	TBCEL	2.0	2.0
ENSG00000154122	ANKH	31.0	37.0
ENSG00000154124	OTULIN	2.0	1.0
ENSG00000154127	UBASH3B	0.1	0.1
ENSG00000154133	ROBO4	7.0	5.0
ENSG00000154134	ROBO3	0.5	0.3
ENSG00000154144	TBRG1	5.0	4.0
ENSG00000154146	NRGN	0.6	0.4
ENSG00000154153	RETREG1	40.0	47.0
ENSG00000154174	TOMM70	33.0	34.0
ENSG00000154175	ABI3BP	2.0	1.0
ENSG00000154188	ANGPT1	9.0	3.0
ENSG00000154198	CYP4Z2P	0.1	
ENSG00000154217	PITPNC1	0.9	0.7
ENSG00000154222	CC2D1B	7.0	5.0
ENSG00000154229	PRKCA	3.0	2.0
ENSG00000154237	LRRK1	0.7	0.6
ENSG00000154240	CEP112	2.0	2.0
ENSG00000154258	ABCA9	4.0	2.0
ENSG00000154262	ABCA6	0.9	0.6
ENSG00000154263	ABCA10	2.0	1.0
ENSG00000154265	ABCA5	5.0	4.0
ENSG00000154269	ENPP3	0.1	
ENSG00000154277	UCHL1	3.0	3.0
ENSG00000154305	MIA3	6.0	5.0
ENSG00000154309	DISP1	3.0	3.0
ENSG00000154310	TNIK	6.0	5.0
ENSG00000154316	TDH	0.1	
ENSG00000154328	NEIL2	10.0	10.0
ENSG00000154330	PGM5	12.0	11.0
ENSG00000154358	OBSCN	185.0	177.0
ENSG00000154359	LONRF1	7.0	8.0
ENSG00000154370	TRIM11	0.4	0.3
ENSG00000154380	ENAH	5.0	4.0
ENSG00000154415	PPP1R3A	104.0	86.0
ENSG00000154429	CCSAP	1.0	0.9
ENSG00000154447	SH3RF1	4.0	3.0
ENSG00000154451	GBP5	0.1	0.1
ENSG00000154473	BUB3	5.0	4.0
ENSG00000154511	FAM69A	6.0	4.0
ENSG00000154518	ATP5G3	64.0	57.0
ENSG00000154529	CNTNAP3B	0.4	0.2
ENSG00000154553	PDLIM3	366.0	524.0
ENSG00000154556	SORBS2	0.8	0.4
ENSG00000154582	ELOC	13.0	14.0
ENSG00000154589	LY96	0.7	0.5
ENSG00000154640	BTG3	0.5	0.4
ENSG00000154642	C21orf91	1.0	0.9
ENSG00000154645	CHODL	0.1	0.1
ENSG00000154654	NCAM2	0.2	0.1
ENSG00000154655	L3MBTL4	0.2	0.1
ENSG00000154678	PDE1C	0.2	0.1
ENSG00000154710	RABGEF1	0.4	0.3
ENSG00000154719	MRPL39	28.0	27.0
ENSG00000154721	JAM2	5.0	3.0
ENSG00000154723	ATP5J	137.0	167.0
ENSG00000154727	GABPA	4.0	4.0
ENSG00000154734	ADAMTS1	5.0	4.0
ENSG00000154736	ADAMTS5	0.8	0.4
ENSG00000154743	TSEN2	2.0	2.0
ENSG00000154760	SLFN13	0.2	0.1
ENSG00000154767	XPC	5.0	3.0
ENSG00000154781	CCDC174	5.0	3.0
ENSG00000154783	FGD5	3.0	2.0
ENSG00000154803	FLCN	10.0	8.0
ENSG00000154813	DPH3	13.0	15.0
ENSG00000154814	OXNAD1	5.0	4.0
ENSG00000154822	PLCL2	20.0	17.0
ENSG00000154832	CXXC1	7.0	6.0
ENSG00000154839	SKA1	0.2	0.1
ENSG00000154845	PPP4R1	5.0	4.0
ENSG00000154856	APCDD1	3.0	2.0
ENSG00000154889	MPPE1	3.0	2.0
ENSG00000154917	RAB6B	1.0	0.9
ENSG00000154920	EME1	0.1	0.1
ENSG00000154928	EPHB1	3.0	2.0
ENSG00000154930	ACSS1	9.0	4.0
ENSG00000154945	ANKRD40	53.0	64.0
ENSG00000154957	ZNF18	2.0	2.0
ENSG00000154978	VOPP1	17.0	19.0
ENSG00000155008	APOOL	13.0	11.0
ENSG00000155011	DKK2	0.6	0.3
ENSG00000155016	CYP2U1	2.0	1.0
ENSG00000155034	FBXL18	0.9	0.8
ENSG00000155066	PROM2	0.4	0.1
ENSG00000155085	AK9	0.6	0.3
ENSG00000155090	KLF10	54.0	29.0
ENSG00000155093	PTPRN2	0.5	0.4
ENSG00000155096	AZIN1	14.0	15.0
ENSG00000155097	ATP6V1C1	5.0	4.0
ENSG00000155099	TMEM55A	5.0	6.0
ENSG00000155100	OTUD6B	3.0	3.0
ENSG00000155111	CDK19	2.0	1.0
ENSG00000155115	GTF3C6	62.0	76.0
ENSG00000155158	TTC39B	0.5	0.2
ENSG00000155189	AGPAT5	8.0	5.0
ENSG00000155229	MMS19	18.0	14.0
ENSG00000155252	PI4K2A	4.0	3.0
ENSG00000155254	MARVELD1	3.0	2.0
ENSG00000155256	ZFYVE27	4.0	4.0
ENSG00000155265	GOLGA7B	2.0	1.0
ENSG00000155275	TRMT44	1.0	1.0
ENSG00000155287	SLC25A28	23.0	26.0
ENSG00000155304	HSPA13	2.0	2.0
ENSG00000155313	USP25	29.0	31.0
ENSG00000155324	GRAMD3	0.8	0.5
ENSG00000155329	ZCCHC10	7.0	6.0
ENSG00000155330	C16orf87	3.0	2.0
ENSG00000155363	MOV10	3.0	2.0
ENSG00000155366	RHOC	14.0	10.0
ENSG00000155367	PPM1J	30.0	18.0
ENSG00000155368	DBI	31.0	41.0
ENSG00000155380	SLC16A1	41.0	28.0
ENSG00000155393	HEATR3	7.0	7.0
ENSG00000155438	NIFK	6.0	5.0
ENSG00000155463	OXA1L	85.0	78.0
ENSG00000155465	SLC7A7	1.0	0.3
ENSG00000155506	LARP1	31.0	38.0
ENSG00000155508	CNOT8	6.0	5.0
ENSG00000155542	SETD9	2.0	1.0
ENSG00000155545	MIER3	4.0	3.0
ENSG00000155561	NUP205	5.0	5.0
ENSG00000155592	ZKSCAN2	3.0	2.0
ENSG00000155621	C9orf85	2.0	1.0
ENSG00000155629	PIK3AP1	0.2	0.1
ENSG00000155636	RBM45	0.8	0.5
ENSG00000155640	ENSG00000155640	1.0	1.0
ENSG00000155657	TTN	400.0	428.0
ENSG00000155659	VSIG4	2.0	0.7
ENSG00000155660	PDIA4	5.0	3.0
ENSG00000155666	KDM8	2.0	2.0
ENSG00000155729	KCTD18	2.0	2.0
ENSG00000155744	FAM126B	1.0	0.8
ENSG00000155749	ALS2CR12	0.1	0.1
ENSG00000155755	TMEM237	4.0	3.0
ENSG00000155760	FZD7	12.0	17.0
ENSG00000155761	SPAG17	0.2	
ENSG00000155792	DEPTOR	76.0	121.0
ENSG00000155827	RNF20	13.0	11.0
ENSG00000155846	PPARGC1B	3.0	2.0
ENSG00000155849	ELMO1	1.0	0.7
ENSG00000155850	SLC26A2	1.0	0.8
ENSG00000155858	LSM11	1.0	0.6
ENSG00000155868	MED7	5.0	4.0
ENSG00000155876	RRAGA	74.0	85.0
ENSG00000155893	PXYLP1	0.8	0.5
ENSG00000155903	RASA2	1.0	0.9
ENSG00000155906	RMND1	7.0	5.0
ENSG00000155926	SLA	0.1	0.1
ENSG00000155957	TMBIM4	5.0	5.0
ENSG00000155959	VBP1	41.0	57.0
ENSG00000155962	CLIC2	2.0	2.0
ENSG00000155970	MICU3	1.0	1.0
ENSG00000155974	GRIP1		0.1
ENSG00000155975	VPS37A	6.0	5.0
ENSG00000156011	PSD3	0.2	0.1
ENSG00000156017	CARNMT1	3.0	3.0
ENSG00000156026	MCU	31.0	25.0
ENSG00000156030	ELMSAN1	4.0	3.0
ENSG00000156042	CFAP70	0.5	0.3
ENSG00000156049	GNA14	0.3	0.2
ENSG00000156050	FAM161B	3.0	2.0
ENSG00000156052	GNAQ	6.0	5.0
ENSG00000156097	GPR61	0.2	0.1
ENSG00000156110	ADK	8.0	8.0
ENSG00000156113	KCNMA1	4.0	3.0
ENSG00000156136	DCK	4.0	5.0
ENSG00000156162	DPY19L4	2.0	2.0
ENSG00000156170	NDUFAF6	5.0	4.0
ENSG00000156171	DRAM2	9.0	9.0
ENSG00000156172	C8orf37	0.7	0.4
ENSG00000156218	ADAMTSL3	2.0	1.0
ENSG00000156219	ART3	67.0	84.0
ENSG00000156222	SLC28A1	0.5	0.6
ENSG00000156232	WHAMM	6.0	5.0
ENSG00000156239	N6AMT1	4.0	3.0
ENSG00000156253	RWDD2B	21.0	22.0
ENSG00000156256	USP16	12.0	13.0
ENSG00000156261	CCT8	45.0	47.0
ENSG00000156265	MAP3K7CL	3.0	5.0
ENSG00000156273	BACH1	4.0	3.0
ENSG00000156298	TSPAN7	63.0	73.0
ENSG00000156299	TIAM1	0.1	
ENSG00000156304	SCAF4	5.0	4.0
ENSG00000156313	RPGR	0.5	0.4
ENSG00000156345	CDK20	0.3	0.1
ENSG00000156374	PCGF6	4.0	4.0
ENSG00000156381	ANKRD9	11.0	7.0
ENSG00000156384	SFR1	1.0	1.0
ENSG00000156398	SFXN2	0.2	
ENSG00000156411	C14orf2	57.0	56.0
ENSG00000156427	FGF18	0.1	
ENSG00000156453	PCDH1	5.0	3.0
ENSG00000156463	SH3RF2	8.0	12.0
ENSG00000156467	UQCRB	50.0	55.0
ENSG00000156469	MTERF3	11.0	10.0
ENSG00000156471	PTDSS1	10.0	8.0
ENSG00000156482	RPL30	113.0	113.0
ENSG00000156500	FAM122C	0.3	0.1
ENSG00000156502	SUPV3L1	14.0	13.0
ENSG00000156504	FAM122B	2.0	2.0
ENSG00000156508	EEF1A1	163.0	147.0
ENSG00000156515	HK1	66.0	75.0
ENSG00000156521	TYSND1	2.0	2.0
ENSG00000156531	PHF6	2.0	1.0
ENSG00000156535	CD109	0.6	0.3
ENSG00000156574	NODAL	1.0	0.6
ENSG00000156587	UBE2L6	5.0	4.0
ENSG00000156599	ZDHHC5	25.0	26.0
ENSG00000156603	MED19	2.0	1.0
ENSG00000156639	ZFAND3	47.0	55.0
ENSG00000156642	NPTN	13.0	13.0
ENSG00000156650	KAT6B	5.0	5.0
ENSG00000156671	SAMD8	7.0	7.0
ENSG00000156675	RAB11FIP1	1.0	0.9
ENSG00000156697	UTP14A	3.0	2.0
ENSG00000156709	AIFM1	28.0	27.0
ENSG00000156711	MAPK13	0.5	0.2
ENSG00000156735	BAG4	3.0	2.0
ENSG00000156787	TBC1D31	0.5	0.2
ENSG00000156795	WDYHV1	6.0	4.0
ENSG00000156802	ATAD2	0.4	0.2
ENSG00000156804	FBXO32	139.0	177.0
ENSG00000156831	NSMCE2	5.0	5.0
ENSG00000156853	ZNF689	3.0	2.0
ENSG00000156858	PRR14	4.0	3.0
ENSG00000156860	FBRS	7.0	7.0
ENSG00000156869	FRRS1	0.6	0.3
ENSG00000156873	PHKG2	2.0	1.0
ENSG00000156875	MFSD14A	7.0	5.0
ENSG00000156876	SASS6	0.6	0.4
ENSG00000156885	COX6A2	927.0	1122.0
ENSG00000156886	ITGAD	1.0	0.7
ENSG00000156928	MALSU1	9.0	8.0
ENSG00000156931	VPS8	11.0	5.0
ENSG00000156958	GALK2	2.0	1.0
ENSG00000156966	B3GNT7	0.1	
ENSG00000156968	MPV17L	3.0	4.0
ENSG00000156973	PDE6D	3.0	2.0
ENSG00000156976	EIF4A2	119.0	143.0
ENSG00000156983	BRPF1	4.0	3.0
ENSG00000156990	RPUSD3	10.0	8.0
ENSG00000157014	TATDN2	3.0	2.0
ENSG00000157017	GHRL	0.3	0.1
ENSG00000157020	SEC13	18.0	18.0
ENSG00000157036	EXOG	2.0	1.0
ENSG00000157045	NTAN1	7.0	7.0
ENSG00000157064	NMNAT2	0.2	0.1
ENSG00000157077	ZFYVE9	19.0	17.0
ENSG00000157087	ATP2B2	16.0	17.0
ENSG00000157103	SLC6A1	2.0	2.0
ENSG00000157106	SMG1	5.0	5.0
ENSG00000157107	FCHO2	4.0	2.0
ENSG00000157110	RBPMS	2.0	2.0
ENSG00000157119	KLHL40	93.0	91.0
ENSG00000157150	TIMP4	11.0	6.0
ENSG00000157152	SYN2	2.0	0.9
ENSG00000157181	C1orf27	3.0	3.0
ENSG00000157184	CPT2	14.0	10.0
ENSG00000157191	NECAP2	3.0	2.0
ENSG00000157212	PAXIP1	1.0	0.9
ENSG00000157214	STEAP2	0.1	0.1
ENSG00000157216	SSBP3	8.0	6.0
ENSG00000157224	CLDN12	6.0	4.0
ENSG00000157227	MMP14	4.0	2.0
ENSG00000157240	FZD1	1.0	1.0
ENSG00000157259	GATAD1	5.0	3.0
ENSG00000157315	TMED6	0.4	
